Date,State,District,Pincode,Age_0_5,Age_5_17,Age_18_greater
02-09-2025,Assam,Dibrugarh,786611,0,2,0
02-09-2025,Assam,Dibrugarh,786614,2,0,0
02-09-2025,Assam,Goalpara,783121,7,0,1
02-09-2025,Assam,Goalpara,783122,1,1,0
02-09-2025,Assam,Goalpara,783132,5,2,0
02-09-2025,Assam,Golaghat,785610,3,0,0
02-09-2025,Assam,Golaghat,785615,2,1,0
02-09-2025,Assam,Golaghat,785618,2,0,0
02-09-2025,Assam,Golaghat,785622,3,2,0
02-09-2025,Assam,Golaghat,785699,0,1,0
02-09-2025,Assam,Golaghat,785702,7,3,0
02-09-2025,Assam,Hailakandi,788151,2,0,0
02-09-2025,Assam,Hailakandi,788155,13,4,0
02-09-2025,Assam,Hailakandi,788164,6,3,0
02-09-2025,Assam,Hailakandi,788720,1,0,0
02-09-2025,Assam,Hailakandi,788801,6,2,0
02-09-2025,Assam,Hojai,782439,11,6,0
02-09-2025,Assam,Hojai,782442,7,1,0
02-09-2025,Assam,Hojai,782445,3,2,0
02-09-2025,Assam,Hojai,782446,8,0,0
02-09-2025,Assam,Jorhat,785101,1,1,0
02-09-2025,Assam,Jorhat,785631,2,0,0
02-09-2025,Assam,Kamrup,781030,1,1,0
02-09-2025,Assam,Kamrup,781038,1,1,0
02-09-2025,Assam,Kamrup,781102,8,6,0
02-09-2025,Assam,Kamrup,781132,0,1,0
02-09-2025,Assam,Kamrup,781137,16,4,0
02-09-2025,Assam,"Kamrup Metro",781007,2,1,0
02-09-2025,Assam,"Kamrup Metro",781011,0,3,0
02-09-2025,Assam,"Kamrup Metro",781015,0,1,0
02-09-2025,Assam,"Kamrup Metro",781016,0,1,0
02-09-2025,Assam,"Kamrup Metro",781027,1,0,0
02-09-2025,Assam,"Kamrup Metro",781029,3,1,0
02-09-2025,Assam,"Kamrup Metro",781034,1,0,0
02-09-2025,Assam,"Kamrup Metro",782401,1,0,0
02-09-2025,Assam,"Kamrup Metro",782402,4,1,0
02-09-2025,Assam,"Karbi Anglong",782410,3,4,0
02-09-2025,Assam,"Karbi Anglong",782447,10,2,1
02-09-2025,Assam,"Karbi Anglong",782448,4,2,1
02-09-2025,Assam,"Karbi Anglong",782485,5,1,0
02-09-2025,Assam,Karimganj,788166,2,0,0
02-09-2025,Assam,Karimganj,788720,4,1,0
02-09-2025,Assam,Karimganj,788723,8,0,0
02-09-2025,Assam,Kokrajhar,783333,1,2,0
02-09-2025,Assam,Lakhimpur,784164,5,1,0
02-09-2025,Assam,Lakhimpur,787001,3,1,0
02-09-2025,Assam,Lakhimpur,787032,7,4,0
02-09-2025,Assam,Lakhimpur,787053,2,1,0
02-09-2025,Assam,Lakhimpur,787058,0,1,0
02-09-2025,Assam,Majuli,785105,2,3,0
02-09-2025,Assam,Marigaon,782411,6,4,0
02-09-2025,Assam,Nagaon,782003,9,4,0
02-09-2025,Assam,Nagaon,782103,2,0,0
02-09-2025,Assam,Nagaon,782139,1,1,0
02-09-2025,Assam,Nagaon,782141,2,1,0
02-09-2025,Assam,Nagaon,782425,2,1,0
02-09-2025,Assam,Nagaon,782426,7,9,0
02-09-2025,Assam,Nagaon,782427,12,9,0
02-09-2025,Assam,Nagaon,782429,1,0,0
02-09-2025,Assam,Nagaon,782435,0,1,0
02-09-2025,Assam,Nalbari,781126,10,3,0
02-09-2025,Assam,Nalbari,781138,1,2,0
02-09-2025,Assam,Nalbari,781334,2,0,0
02-09-2025,Assam,Nalbari,781335,1,1,0
02-09-2025,Assam,Nalbari,781337,2,0,0
02-09-2025,Assam,Nalbari,781350,2,2,0
02-09-2025,Assam,Nalbari,781353,2,1,0
02-09-2025,Assam,Nalbari,781370,2,1,0
02-09-2025,Assam,Sibsagar,785663,1,0,0
02-09-2025,Assam,Sibsagar,785672,5,0,0
02-09-2025,Assam,Sibsagar,785685,1,1,0
02-09-2025,Assam,Sonitpur,784110,18,2,0
02-09-2025,Assam,Sonitpur,784112,32,4,0
02-09-2025,Assam,Sonitpur,784174,0,3,0
02-09-2025,Assam,Sonitpur,784184,1,0,0
02-09-2025,Assam,Sonitpur,784505,7,1,0
02-09-2025,Assam,Sribhumi,788710,0,1,0
02-09-2025,Assam,Tinsukia,786150,0,1,0
02-09-2025,Assam,Tinsukia,786151,1,1,0
02-09-2025,Assam,Tinsukia,786160,1,0,0
02-09-2025,Assam,Tinsukia,786182,0,1,0
02-09-2025,Assam,Udalguri,784113,0,1,0
02-09-2025,Assam,Udalguri,784116,1,0,0
02-09-2025,Assam,Udalguri,784510,1,3,0
02-09-2025,Assam,Udalguri,784514,2,0,0
02-09-2025,Assam,Udalguri,784523,1,0,0
02-09-2025,Assam,Udalguri,784524,1,0,0
02-09-2025,Assam,Udalguri,784526,1,0,0
02-09-2025,Bihar,Araria,854201,0,2,0
02-09-2025,Bihar,Araria,854329,16,7,0
02-09-2025,Bihar,Arwal,804421,0,8,0
02-09-2025,Bihar,Arwal,804423,2,11,0
02-09-2025,Bihar,Arwal,824127,0,5,0
02-09-2025,Bihar,Aurangabad,824102,0,6,0
02-09-2025,Bihar,Aurangabad,824125,7,9,0
02-09-2025,Bihar,Aurangabad,824129,2,9,0
02-09-2025,Bihar,Aurangabad,824143,5,10,0
02-09-2025,Bihar,Aurangabad,824202,5,6,0
02-09-2025,Bihar,Aurangabad,824301,6,19,0
02-09-2025,Bihar,Banka,813102,11,8,0
02-09-2025,Bihar,Banka,813212,1,1,0
02-09-2025,Bihar,Banka,814131,4,0,0
02-09-2025,Bihar,Begusarai,848201,4,4,0
02-09-2025,Bihar,Begusarai,851116,0,3,0
02-09-2025,Bihar,Begusarai,851126,3,3,0
02-09-2025,Bihar,Begusarai,851133,14,8,0
02-09-2025,Bihar,Begusarai,851218,2,1,0
02-09-2025,Bihar,Begusarai,851219,1,1,0
02-09-2025,Bihar,Bhagalpur,812002,2,4,0
02-09-2025,Bihar,Bhagalpur,812005,8,9,0
02-09-2025,Bihar,Bhagalpur,813204,7,5,0
02-09-2025,Bihar,Bhagalpur,813205,6,5,0
02-09-2025,Bihar,Bhagalpur,813206,1,0,0
02-09-2025,Bihar,Bhagalpur,813210,5,6,0
02-09-2025,Bihar,Bhagalpur,813211,1,1,0
02-09-2025,Bihar,Bhagalpur,813225,1,4,0
02-09-2025,Bihar,Bhagalpur,813228,0,1,0
02-09-2025,Bihar,Bhagalpur,813231,0,2,0
02-09-2025,Bihar,Bhagalpur,853202,4,2,0
02-09-2025,Bihar,Bhagalpur,853205,6,1,0
02-09-2025,Bihar,Bhojpur,802157,0,1,0
02-09-2025,Bihar,Bhojpur,802164,4,18,0
02-09-2025,Bihar,Buxar,802115,0,4,0
02-09-2025,Bihar,Buxar,802116,0,6,0
02-09-2025,Bihar,Buxar,802119,3,9,0
02-09-2025,Bihar,Buxar,802126,3,8,0
02-09-2025,Bihar,Darbhanga,846004,5,4,0
02-09-2025,Bihar,Darbhanga,846006,0,1,0
02-09-2025,Bihar,Darbhanga,847204,1,0,0
02-09-2025,Bihar,Darbhanga,847301,5,2,0
02-09-2025,Bihar,Darbhanga,847303,3,1,0
02-09-2025,Bihar,Darbhanga,847306,5,4,1
02-09-2025,Bihar,Darbhanga,848207,1,1,0
02-09-2025,Bihar,Darbhanga,848213,24,20,0
02-09-2025,Bihar,"East Champaran",845301,7,16,1
02-09-2025,Bihar,"East Champaran",845305,4,31,4
02-09-2025,Bihar,"East Champaran",845412,8,2,0
02-09-2025,Bihar,"East Champaran",845413,2,3,0
02-09-2025,Bihar,"East Champaran",845427,4,3,0
02-09-2025,Bihar,"East Champaran",845433,13,20,0
02-09-2025,Bihar,"East Champaran",845434,0,1,0
02-09-2025,Bihar,"East Champaran",845457,3,8,0
02-09-2025,Bihar,"East Champaran",855456,0,1,0
02-09-2025,Bihar,Gaya,804404,1,9,0
02-09-2025,Bihar,Gaya,823311,3,18,0
02-09-2025,Bihar,Gaya,824118,6,6,0
02-09-2025,Bihar,Gaya,824211,4,25,0
02-09-2025,Bihar,Gaya,824232,7,25,0
02-09-2025,Bihar,Gaya,824233,5,17,0
02-09-2025,Bihar,Gaya,824234,2,4,0
02-09-2025,Bihar,Gaya,824237,1,1,0
02-09-2025,Bihar,Gopalganj,841405,2,7,0
02-09-2025,Bihar,Gopalganj,841423,7,8,0
02-09-2025,Bihar,Gopalganj,841425,0,6,0
02-09-2025,Bihar,Gopalganj,841426,5,9,0
02-09-2025,Bihar,Gopalganj,841437,3,3,0
02-09-2025,Bihar,Gopalganj,841440,3,11,0
02-09-2025,Bihar,Jamui,811303,6,17,1
02-09-2025,Bihar,Jamui,811307,14,7,0
02-09-2025,Bihar,Jehanabad,804405,2,8,0
02-09-2025,Bihar,Jehanabad,804422,0,5,0
02-09-2025,Bihar,Jehanabad,804423,0,1,0
02-09-2025,Bihar,"Kaimur (Bhabua)",821101,5,7,0
02-09-2025,Bihar,"Kaimur (Bhabua)",821106,2,2,0
02-09-2025,Bihar,Katihar,854116,16,6,0
02-09-2025,Bihar,Katihar,855113,27,11,0
02-09-2025,Bihar,Khagaria,848201,0,1,0
02-09-2025,Bihar,Khagaria,851205,1,7,0
02-09-2025,Bihar,Kishanganj,855107,37,5,0
02-09-2025,Bihar,Kishanganj,855115,10,3,0
02-09-2025,Bihar,Lakhisarai,811107,2,6,0
02-09-2025,Bihar,Madhepura,852108,0,1,0
02-09-2025,Bihar,Madhepura,852124,5,4,0
02-09-2025,Bihar,Madhubani,847102,2,2,0
02-09-2025,Bihar,Madhubani,847108,1,2,1
02-09-2025,Bihar,Madhubani,847211,3,3,0
02-09-2025,Bihar,Madhubani,847232,8,7,0
02-09-2025,Bihar,Madhubani,847240,2,3,0
02-09-2025,Bihar,Madhubani,847409,0,11,1
02-09-2025,Bihar,Munger,813212,0,3,0
02-09-2025,Bihar,Muzaffarpur,842001,6,8,0
02-09-2025,Bihar,Muzaffarpur,843103,21,10,0
02-09-2025,Bihar,Muzaffarpur,843121,0,2,0
02-09-2025,Bihar,Muzaffarpur,843124,1,0,0
02-09-2025,Bihar,Nalanda,801304,0,1,0
02-09-2025,Bihar,Nalanda,801306,2,2,0
02-09-2025,Bihar,Nalanda,803101,3,31,0
02-09-2025,Bihar,Nalanda,803107,4,11,0
02-09-2025,Bihar,Nalanda,803109,0,6,0
02-09-2025,Bihar,Nalanda,803111,4,11,0
02-09-2025,Bihar,Nalanda,803114,1,7,0
02-09-2025,Bihar,Nalanda,803116,5,8,0
02-09-2025,Bihar,Nalanda,803117,2,4,0
02-09-2025,Bihar,Nawada,805106,2,10,0
02-09-2025,Bihar,Nawada,805141,2,1,0
02-09-2025,Bihar,Patna,800023,0,5,0
02-09-2025,Bihar,Patna,800026,0,3,0
02-09-2025,Bihar,Patna,801108,4,3,0
02-09-2025,Bihar,Patna,801113,0,5,0
02-09-2025,Bihar,Patna,801502,0,1,0
02-09-2025,Bihar,Patna,801506,1,1,0
02-09-2025,Bihar,Patna,803110,2,3,0
02-09-2025,Bihar,Patna,803212,0,10,0
02-09-2025,Bihar,Patna,804451,2,9,1
02-09-2025,Bihar,Purnea,854326,2,0,0
02-09-2025,Bihar,Purnia,854203,10,2,0
02-09-2025,Bihar,Purnia,854303,8,3,0
02-09-2025,Bihar,Purnia,854325,2,0,0
02-09-2025,Bihar,Rohtas,802212,2,16,0
02-09-2025,Bihar,Rohtas,802214,1,3,0
02-09-2025,Bihar,Rohtas,802219,0,2,0
02-09-2025,Bihar,Rohtas,802220,0,4,0
02-09-2025,Bihar,Rohtas,821107,0,7,0
02-09-2025,Bihar,Rohtas,821113,3,9,1
02-09-2025,Bihar,Rohtas,821311,3,2,0
02-09-2025,Bihar,Rohtas,821312,0,4,0
02-09-2025,Bihar,Saharsa,852126,2,5,0
02-09-2025,Bihar,Samastipur,847105,3,0,0
02-09-2025,Bihar,Samastipur,847301,1,2,0
02-09-2025,Bihar,Samastipur,848117,13,10,0
02-09-2025,Bihar,Samastipur,848134,10,7,0
02-09-2025,Bihar,Samastipur,848160,1,3,0
02-09-2025,Bihar,Samastipur,848209,13,11,0
02-09-2025,Bihar,Samastipur,848216,3,5,0
02-09-2025,Bihar,Samastipur,848501,2,4,0
02-09-2025,Bihar,Saran,841206,0,3,0
02-09-2025,Bihar,Saran,841211,1,5,0
02-09-2025,Bihar,Saran,841221,0,7,0
02-09-2025,Bihar,Saran,841224,1,0,0
02-09-2025,Bihar,Saran,841402,1,5,0
02-09-2025,Bihar,Saran,841415,3,1,0
02-09-2025,Bihar,Saran,841424,10,6,0
02-09-2025,Bihar,Sheikhpura,811101,12,16,0
02-09-2025,Bihar,Sheikhpura,811107,0,3,0
02-09-2025,Bihar,Sheohar,843128,2,2,0
02-09-2025,Bihar,Sheohar,843334,4,8,0
02-09-2025,Bihar,Sitamarhi,843117,4,0,0
02-09-2025,Bihar,Sitamarhi,843314,10,4,0
02-09-2025,Bihar,Sitamarhi,843323,0,4,0
02-09-2025,Bihar,Sitamarhi,843326,5,2,0
02-09-2025,Bihar,Sitamarhi,843327,12,10,0
02-09-2025,Bihar,Sitamarhi,843330,6,1,5
02-09-2025,Bihar,Sitamarhi,843333,4,1,0
02-09-2025,Bihar,Sitamarhi,843351,1,0,0
02-09-2025,Bihar,Siwan,841232,3,8,0
02-09-2025,Bihar,Siwan,841236,1,2,0
02-09-2025,Bihar,Siwan,841238,3,6,0
02-09-2025,Bihar,Siwan,841239,6,13,0
02-09-2025,Bihar,Siwan,841241,1,6,0
02-09-2025,Bihar,Siwan,841406,4,9,0
02-09-2025,Bihar,Siwan,841408,1,2,0
02-09-2025,Bihar,Siwan,841427,1,0,0
02-09-2025,Bihar,Siwan,841434,2,5,0
02-09-2025,Bihar,Siwan,841506,4,3,1
02-09-2025,Bihar,Supaul,847452,9,5,0
02-09-2025,Bihar,Supaul,852130,4,1,0
02-09-2025,Bihar,Supaul,852131,12,12,0
02-09-2025,Bihar,Supaul,852215,6,15,0
02-09-2025,Bihar,Supaul,852218,9,11,0
02-09-2025,Bihar,Supaul,854339,2,4,0
02-09-2025,Bihar,Vaishali,843102,0,2,0
02-09-2025,Bihar,Vaishali,843104,2,4,0
02-09-2025,Bihar,Vaishali,843114,5,12,0
02-09-2025,Bihar,Vaishali,844113,5,7,0
02-09-2025,Bihar,Vaishali,844119,2,3,0
02-09-2025,Bihar,Vaishali,844125,1,1,0
02-09-2025,Bihar,Vaishali,844141,0,1,0
02-09-2025,Bihar,"West Champaran",845101,9,14,0
02-09-2025,Bihar,"West Champaran",845449,13,15,1
02-09-2025,Bihar,"West Champaran",845451,15,15,0
02-09-2025,Chandigarh,Chandigarh,160022,2,0,0
02-09-2025,Chandigarh,Chandigarh,160047,2,0,0
02-09-2025,Chhattisgarh,Balod,491771,7,1,0
02-09-2025,Chhattisgarh,"Baloda Bazar",492112,1,1,0
02-09-2025,Chhattisgarh,"Baloda Bazar",493113,3,0,0
02-09-2025,Chhattisgarh,"Baloda Bazar",493225,2,0,0
02-09-2025,Chhattisgarh,"Baloda Bazar",493229,4,0,0
02-09-2025,Chhattisgarh,"Baloda Bazar",493331,3,0,0
02-09-2025,Chhattisgarh,Balrampur,497224,2,1,0
02-09-2025,Chhattisgarh,Bastar,494001,5,1,0
02-09-2025,Chhattisgarh,Bastar,494224,2,2,0
02-09-2025,Chhattisgarh,Bemetara,491993,1,0,0
02-09-2025,Chhattisgarh,Bijapur,494441,0,1,0
02-09-2025,Chhattisgarh,Bijapur,494446,4,2,0
02-09-2025,Chhattisgarh,Bijapur,494448,0,4,0
02-09-2025,Chhattisgarh,Bilaspur,495004,5,0,0
02-09-2025,Chhattisgarh,Bilaspur,495220,8,1,0
02-09-2025,Chhattisgarh,Bilaspur,495222,2,0,0
02-09-2025,Chhattisgarh,Bilaspur,495223,3,0,0
02-09-2025,Chhattisgarh,"Dakshin Bastar Dantewada",494552,1,0,0
02-09-2025,Chhattisgarh,Dantewada,494449,1,0,0
02-09-2025,Chhattisgarh,Dhamtari,493662,3,0,0
02-09-2025,Chhattisgarh,Dhamtari,493770,3,0,0
02-09-2025,Chhattisgarh,Dhamtari,493773,10,0,0
02-09-2025,Chhattisgarh,Durg,490020,1,1,0
02-09-2025,Chhattisgarh,Durg,490024,1,1,0
02-09-2025,Chhattisgarh,Durg,491107,6,1,0
02-09-2025,Chhattisgarh,Durg,491340,2,0,0
02-09-2025,Chhattisgarh,Gariyaband,493890,3,2,0
02-09-2025,Chhattisgarh,Gariyaband,493992,5,0,0
02-09-2025,Chhattisgarh,Janjgir-champa,495556,7,0,0
02-09-2025,Chhattisgarh,Janjgir-champa,495557,2,3,0
02-09-2025,Chhattisgarh,Jashpur,496245,1,1,0
02-09-2025,Chhattisgarh,Jashpur,496336,7,1,0
02-09-2025,Chhattisgarh,Kabeerdham,491888,0,1,0
02-09-2025,Chhattisgarh,Kanker,494777,4,0,0
02-09-2025,Chhattisgarh,Kawardha,491336,4,0,0
02-09-2025,Chhattisgarh,Korba,495446,5,0,0
02-09-2025,Chhattisgarh,Korba,495449,1,0,0
02-09-2025,Chhattisgarh,Korba,495453,3,0,0
02-09-2025,Chhattisgarh,Korba,495671,2,1,0
02-09-2025,Chhattisgarh,Korba,495678,2,0,0
02-09-2025,Chhattisgarh,Koriya,497331,3,1,0
02-09-2025,Chhattisgarh,Koriya,497442,2,2,0
02-09-2025,Chhattisgarh,Mahasamund,493445,8,0,0
02-09-2025,Chhattisgarh,"Mohla-Manpur-Ambagarh Chouki",491668,1,0,0
02-09-2025,Chhattisgarh,Mungeli,495113,1,0,0
02-09-2025,Chhattisgarh,Mungeli,495334,6,2,0
02-09-2025,Chhattisgarh,Raigarh,496001,10,3,0
02-09-2025,Chhattisgarh,Raigarh,496113,5,1,0
02-09-2025,Chhattisgarh,Raipur,492012,4,0,0
02-09-2025,Chhattisgarh,Raipur,492013,4,0,0
02-09-2025,Chhattisgarh,Raipur,492015,5,0,0
02-09-2025,Chhattisgarh,Raipur,493885,4,0,0
02-09-2025,Chhattisgarh,Raipur,493889,1,0,0
02-09-2025,Chhattisgarh,Rajnandgaon,491229,6,1,0
02-09-2025,Chhattisgarh,Rajnandgaon,491444,7,3,0
02-09-2025,Chhattisgarh,Rajnandgaon,491445,9,2,0
02-09-2025,Chhattisgarh,Rajnandgaon,491557,3,1,0
02-09-2025,Chhattisgarh,Rajnandgaon,491888,3,0,0
02-09-2025,Chhattisgarh,Sukma,494115,0,4,0
02-09-2025,Chhattisgarh,Sukma,494122,3,1,1
02-09-2025,Chhattisgarh,Surajpur,497001,5,0,0
02-09-2025,Chhattisgarh,Surajpur,497229,5,0,0
02-09-2025,Chhattisgarh,Surajpur,497235,4,0,0
02-09-2025,Delhi,"Central Delhi",110008,3,1,0
02-09-2025,Delhi,"East Delhi",110031,9,5,0
02-09-2025,Delhi,"East Delhi",110096,7,2,0
02-09-2025,Delhi,"New Delhi",110023,1,0,0
02-09-2025,Delhi,"North East Delhi",110094,31,13,0
02-09-2025,Delhi,"North West Delhi",110009,8,2,1
02-09-2025,Delhi,"North West Delhi",110052,6,2,0
02-09-2025,Delhi,"North West Delhi",110085,10,4,0
02-09-2025,Delhi,Shahdara,110032,2,0,0
02-09-2025,Delhi,Shahdara,110095,1,1,0
02-09-2025,Delhi,"South Delhi",110044,14,5,0
02-09-2025,Delhi,"South Delhi",110048,0,0,1
02-09-2025,Delhi,"South West Delhi",110028,0,1,0
02-09-2025,Delhi,"South West Delhi",110061,4,0,0
02-09-2025,Delhi,"South West Delhi",110070,2,0,1
02-09-2025,Delhi,"South West Delhi",110077,4,1,0
02-09-2025,Goa,"North Goa",403108,0,0,1
02-09-2025,Goa,"North Goa",403507,1,0,0
02-09-2025,Goa,"North Goa",403508,1,0,0
02-09-2025,Goa,"South Goa",403709,1,0,0
02-09-2025,Gujarat,Ahmadabad,380001,0,1,0
02-09-2025,Gujarat,Ahmadabad,382470,1,0,0
02-09-2025,Gujarat,Ahmedabad,380009,1,0,0
02-09-2025,Gujarat,Ahmedabad,380022,5,0,0
02-09-2025,Gujarat,Ahmedabad,380023,4,3,0
02-09-2025,Gujarat,Ahmedabad,380054,4,0,0
02-09-2025,Gujarat,Ahmedabad,380058,3,1,0
02-09-2025,Gujarat,Ahmedabad,380059,2,3,0
02-09-2025,Gujarat,Ahmedabad,380063,1,0,0
02-09-2025,Gujarat,Ahmedabad,382120,1,1,0
02-09-2025,Gujarat,Ahmedabad,382150,10,3,0
02-09-2025,Gujarat,Ahmedabad,382345,5,1,0
02-09-2025,Gujarat,Ahmedabad,382445,3,3,0
02-09-2025,Gujarat,Ahmedabad,382460,4,2,0
02-09-2025,Gujarat,Amreli,362730,1,0,0
02-09-2025,Gujarat,Amreli,365456,1,0,0
02-09-2025,Gujarat,Amreli,365540,4,0,0
02-09-2025,Gujarat,Amreli,365550,0,1,0
02-09-2025,Gujarat,Amreli,365560,3,2,1
02-09-2025,Gujarat,Anand,387210,1,0,0
02-09-2025,Gujarat,Anand,387220,0,1,0
02-09-2025,Gujarat,Anand,388150,1,0,0
02-09-2025,Gujarat,Anand,388205,3,0,0
02-09-2025,Gujarat,Anand,388320,1,0,0
02-09-2025,Gujarat,Anand,388335,0,1,0
02-09-2025,Gujarat,Anand,388430,2,0,0
02-09-2025,Gujarat,Anand,388510,1,0,0
02-09-2025,Gujarat,Arvalli,383335,1,0,0
02-09-2025,Gujarat,Arvalli,383345,1,0,0
02-09-2025,Gujarat,Banaskantha,385510,6,1,0
02-09-2025,Gujarat,Banaskantha,385566,6,4,0
02-09-2025,Gujarat,Banaskantha,385575,13,7,0
02-09-2025,Gujarat,Bharuch,392011,4,0,0
02-09-2025,Gujarat,Bharuch,392035,3,0,0
02-09-2025,Gujarat,Bharuch,392220,1,0,0
02-09-2025,Gujarat,Bharuch,393125,1,0,0
02-09-2025,Gujarat,Bharuch,393130,7,1,0
02-09-2025,Gujarat,Bhavnagar,364001,15,0,0
02-09-2025,Gujarat,Bhavnagar,364005,2,0,0
02-09-2025,Gujarat,Bhavnagar,364050,3,0,0
02-09-2025,Gujarat,Bhavnagar,364120,3,0,0
02-09-2025,Gujarat,Bhavnagar,364130,2,0,1
02-09-2025,Gujarat,Bhavnagar,364270,7,0,2
02-09-2025,Gujarat,Bhavnagar,364510,10,0,0
02-09-2025,Gujarat,Bhavnagar,364530,0,0,1
02-09-2025,Gujarat,Botad,364760,0,1,0
02-09-2025,Gujarat,Chhotaudepur,391140,1,0,0
02-09-2025,Gujarat,Dahod,389130,6,0,1
02-09-2025,Gujarat,Dahod,389152,0,7,2
02-09-2025,Gujarat,Dahod,389172,4,5,0
02-09-2025,Gujarat,Dahod,389382,0,2,2
02-09-2025,Gujarat,"Devbhumi Dwarka",361315,2,0,0
02-09-2025,Gujarat,Dohad,389380,1,1,0
02-09-2025,Gujarat,Gandhinagar,382007,3,0,0
02-09-2025,Gujarat,Gandhinagar,382024,2,1,0
02-09-2025,Gujarat,Gandhinagar,382030,1,0,0
02-09-2025,Gujarat,Gandhinagar,382315,5,0,0
02-09-2025,Gujarat,"Gir Somnath",362265,2,0,0
02-09-2025,Gujarat,Jamnagar,361160,2,0,0
02-09-2025,Gujarat,Jamnagar,361220,6,0,0
02-09-2025,Gujarat,Jamnagar,361320,0,1,0
02-09-2025,Gujarat,Junagadh,362011,1,0,0
02-09-2025,Gujarat,Junagadh,362130,1,1,0
02-09-2025,Gujarat,Junagadh,362235,1,0,0
02-09-2025,Gujarat,Junagadh,362620,2,0,0
02-09-2025,Gujarat,Kachchh,370155,1,5,1
02-09-2025,Gujarat,Kachchh,370205,4,3,0
02-09-2025,Gujarat,Kachchh,370240,5,3,0
02-09-2025,Gujarat,Kachchh,370445,1,0,0
02-09-2025,Gujarat,Kachchh,370640,1,1,0
02-09-2025,Gujarat,Kheda,387130,7,2,0
02-09-2025,Gujarat,Kheda,387210,1,0,0
02-09-2025,Gujarat,Kheda,387370,0,1,0
02-09-2025,Gujarat,Kheda,387635,5,0,1
02-09-2025,Gujarat,Kheda,387650,2,2,0
02-09-2025,Gujarat,Kheda,388215,1,0,0
02-09-2025,Gujarat,Kheda,388235,0,1,0
02-09-2025,Gujarat,Mahesana,382870,6,0,0
02-09-2025,Gujarat,Mahisagar,388260,2,0,0
02-09-2025,Gujarat,Mahisagar,389210,1,0,0
02-09-2025,Gujarat,Mahisagar,389240,3,2,0
02-09-2025,Gujarat,Mahisagar,389250,1,0,0
02-09-2025,Gujarat,Mahisagar,389260,3,0,0
02-09-2025,Gujarat,Morbi,363330,6,3,0
02-09-2025,Gujarat,Narmada,393140,1,0,0
02-09-2025,Gujarat,Narmada,393155,2,1,0
02-09-2025,Gujarat,Navsari,396360,1,0,0
02-09-2025,Gujarat,Navsari,396436,6,0,0
02-09-2025,Gujarat,Panchmahals,389001,5,1,0
02-09-2025,Gujarat,Panchmahals,389120,4,1,0
02-09-2025,Gujarat,Panchmahals,389210,12,6,0
02-09-2025,Gujarat,Panchmahals,389341,1,1,0
02-09-2025,Gujarat,Panchmahals,389390,2,3,0
02-09-2025,Gujarat,Patan,384220,1,0,0
02-09-2025,Gujarat,Patan,384255,0,0,1
02-09-2025,Gujarat,Patan,384265,9,6,1
02-09-2025,Gujarat,Patan,384290,1,0,0
02-09-2025,Gujarat,Patan,385350,2,2,0
02-09-2025,Gujarat,Patan,385360,5,3,1
02-09-2025,Gujarat,Porbandar,360545,4,0,0
02-09-2025,Gujarat,Porbandar,362650,1,0,0
02-09-2025,Gujarat,Rajkot,360055,6,3,0
02-09-2025,Gujarat,Rajkot,360380,2,0,0
02-09-2025,Gujarat,Rajkot,360450,1,0,0
02-09-2025,Gujarat,Rajkot,360490,4,0,0
02-09-2025,Gujarat,Rajkot,365410,1,0,0
02-09-2025,Gujarat,Sabarkantha,383205,4,1,1
02-09-2025,Gujarat,Sabarkantha,383220,0,1,0
02-09-2025,Gujarat,Sabarkantha,383255,10,0,0
02-09-2025,Gujarat,Sabarkantha,383325,2,0,0
02-09-2025,Gujarat,Sabarkantha,383422,6,16,2
02-09-2025,Gujarat,Sabarkantha,383450,1,0,0
02-09-2025,Gujarat,Surat,394105,2,0,0
02-09-2025,Gujarat,Surat,394150,2,0,0
02-09-2025,Gujarat,Surat,394163,1,0,0
02-09-2025,Gujarat,Surat,394210,19,16,2
02-09-2025,Gujarat,Surat,394305,1,1,0
02-09-2025,Gujarat,Surat,394327,1,3,0
02-09-2025,Gujarat,Surat,394405,1,0,0
02-09-2025,Gujarat,Surat,394530,2,0,0
02-09-2025,Gujarat,Surat,395003,7,3,0
02-09-2025,Gujarat,Surat,395023,4,1,0
02-09-2025,Gujarat,"Surendra Nagar",363020,1,0,0
02-09-2025,Gujarat,"Surendra Nagar",363040,3,0,0
02-09-2025,Gujarat,"Surendra Nagar",363330,2,0,0
02-09-2025,Gujarat,"Surendra Nagar",363430,5,1,0
02-09-2025,Gujarat,"Surendra Nagar",363440,6,1,0
02-09-2025,Gujarat,Tapi,393050,1,0,0
02-09-2025,Gujarat,Tapi,394365,6,0,0
02-09-2025,Gujarat,Tapi,394640,1,0,0
02-09-2025,Gujarat,Tapi,394655,7,0,0
02-09-2025,Gujarat,Tapi,394716,0,1,0
02-09-2025,Gujarat,"The Dangs",394710,11,6,1
02-09-2025,Gujarat,"The Dangs",394715,2,0,0
02-09-2025,Gujarat,Vadodara,390007,2,0,1
02-09-2025,Gujarat,Vadodara,390011,1,1,0
02-09-2025,Gujarat,Vadodara,390014,2,0,0
02-09-2025,Gujarat,Vadodara,390016,2,0,0
02-09-2025,Gujarat,Vadodara,390017,1,3,0
02-09-2025,Gujarat,Vadodara,390020,2,0,0
02-09-2025,Gujarat,Vadodara,390022,2,1,0
02-09-2025,Gujarat,Vadodara,390025,2,0,0
